h;f_backward;f_central;f_forward;d_backward;d_central;d_forward;f_s;d_s;
0.9486;0.09539271;0.013107634;0.069177473;0.095392722;0.013107617;0.069177488;0.101674485;0.101674525; 
0.9484;0.095370567;0.01310212;0.069166326;0.095370562;0.013102153;0.069166256;0.101650666;0.101650572; 
0.9482;0.095348424;0.013096696;0.069154972;0.095348402;0.013096689;0.069155023;0.101626556;0.10162662; 
0.948;0.095326281;0.013091213;0.069143826;0.095326243;0.013091227;0.069143788;0.101602721;0.101602668; 
0.9478;0.095304108;0.013085759;0.06913259;0.095304084;0.013085766;0.069132552;0.101578797;0.101578717; 
0.9476;0.095281935;0.013080275;0.069121325;0.095281927;0.013080306;0.069121314;0.101554821;0.101554766; 
0.9474;0.095259732;0.013074851;0.069110089;0.09525977;0.013074847;0.069110075;0.101530898;0.101530816; 
0.9472;0.095237619;0.013069397;0.069098824;0.095237613;0.01306939;0.069098834;0.101506825;0.101506866; 
0.947;0.095215476;0.013063914;0.069087648;0.095215458;0.013063933;0.069087592;0.101482961;0.101482917; 
0.9468;0.095193303;0.013058519;0.069076323;0.095193303;0.013058477;0.069076348;0.101458955;0.101458968; 
0.9466;0.09517116;0.013053006;0.069065118;0.095171149;0.013053023;0.069065103;0.101435061;0.10143502; 
0.9464;0.095148987;0.013047552;0.069053912;0.095148995;0.013047569;0.069053856;0.101411174;0.101411072; 
0.9462;0.095126814;0.013042128;0.069042617;0.095126842;0.013042117;0.069042608;0.101387206;0.101387125; 
0.946;0.095104671;0.013036645;0.069031352;0.09510469;0.013036666;0.069031359;0.10136323;0.101363178; 
0.9458;0.095082557;0.013031221;0.069020086;0.095082539;0.013031216;0.069020107;0.101339194;0.101339232; 
0.9456;0.095060414;0.013025797;0.069008821;0.095060388;0.013025767;0.069008854;0.101315211;0.101315286; 
0.9454;0.095038271;0.013020343;0.068997556;0.095038238;0.013020319;0.0689976;0.101291287;0.101291341; 
0.9452;0.095016098;0.013014859;0.06898641;0.095016089;0.013014872;0.068986344;0.101267497;0.101267396; 
0.945;0.094993925;0.013009405;0.068975145;0.09499394;0.013009427;0.068975087;0.101243551;0.101243452; 
0.9448;0.094971812;0.013003981;0.068963849;0.094971792;0.013003982;0.068963828;0.101219627;0.101219508; 
0.9446;0.094949609;0.012998527;0.068952584;0.094949645;0.012998538;0.068952568;0.101195666;0.101195565; 
0.9444;0.094927496;0.012993103;0.068941289;0.094927498;0.012993096;0.068941306;0.101171571;0.101171623; 
0.9442;0.094905323;0.01298765;0.068930024;0.094905352;0.012987655;0.068930043;0.10114761;0.10114768; 
0.944;0.09488318;0.012982226;0.068918729;0.094883207;0.012982215;0.068918778;0.101123709;0.101123739; 
0.9438;0.094861066;0.012976742;0.068907583;0.094861063;0.012976776;0.068907512;0.101099867;0.101099798; 
0.9436;0.094838923;0.012971318;0.068896288;0.094838919;0.012971338;0.068896244;0.101075958;0.101075857; 
0.9434;0.09481681;0.012965924;0.068884993;0.094816776;0.012965901;0.068884975;0.101051982;0.101051917; 
0.9432;0.094794607;0.01296044;0.068873697;0.094794633;0.012960465;0.068873704;0.101028043;0.101027977; 
0.943;0.094772464;0.012955016;0.068862402;0.094772492;0.01295503;0.068862431;0.101003978;0.101004038; 
0.9428;0.094750381;0.012949622;0.068851137;0.094750351;0.012949597;0.068851157;0.100980032;0.1009801; 
0.9426;0.094728237;0.012944228;0.068839812;0.09472821;0.012944164;0.068839882;0.100956108;0.100956162; 
0.9424;0.094706035;0.012938714;0.068828666;0.094706071;0.012938733;0.068828605;0.100932273;0.100932224; 
0.9422;0.094683951;0.01293329;0.068817371;0.094683932;0.012933303;0.068817327;0.100908379;0.100908287; 
0.942;0.094661808;0.012927866;0.068806076;0.094661794;0.012927873;0.068806047;0.100884418;0.100884351; 
0.9418;0.094639635;0.012922412;0.068794781;0.094639656;0.012922445;0.068794765;0.100860517;0.100860415; 
0.9416;0.094617492;0.012917018;0.068783456;0.094617519;0.012917018;0.068783483;0.100836407;0.100836479; 
0.9414;0.094595379;0.012911594;0.068772191;0.094595383;0.012911592;0.068772198;0.100812483;0.100812544; 
0.9412;0.094573236;0.0129062;0.068760866;0.094573248;0.012906168;0.068760912;0.100788559;0.10078861; 
0.941;0.094551122;0.012900716;0.06874972;0.094551113;0.012900744;0.068749625;0.100764769;0.100764676; 
0.9408;0.094528949;0.012895292;0.068738395;0.094528979;0.012895321;0.068738336;0.100740838;0.100740742; 
0.9406;0.094506806;0.012889868;0.0687271;0.094506845;0.0128899;0.068727045;0.100716877;0.100716809; 
0.9404;0.094484693;0.012884444;0.068715745;0.094484713;0.01288448;0.068715753;0.100692931;0.100692877; 
0.9402;0.09446255;0.01287905;0.06870448;0.094462581;0.01287906;0.06870446;0.100669052;0.100668945; 
0.94;0.094440466;0.012873656;0.068693155;0.094440449;0.012873642;0.068693165;0.100644949;0.100645014; 
0.9398;0.094418293;0.012868232;0.06868183;0.094418319;0.012868225;0.068681868;0.100621048;0.100621083; 
0.9396;0.09439618;0.012862778;0.068670624;0.094396189;0.012862809;0.06867057;0.100597213;0.100597153; 
0.9394;0.094374067;0.012857384;0.0686593;0.09437406;0.012857394;0.068659271;0.100573304;0.100573223; 
0.9392;0.094351953;0.012851989;0.068648004;0.094351931;0.012851981;0.06864797;0.100549366;0.100549294; 
0.939;0.09432981;0.012846565;0.06863668;0.094329803;0.012846568;0.068636667;0.100525449;0.100525365; 
0.9388;0.094307667;0.012841171;0.068625384;0.094307676;0.012841156;0.068625363;0.100501511;0.100501437; 
0.9386;0.094285584;0.012835747;0.06861403;0.09428555;0.012835746;0.068614058;0.100477438;0.100477509; 
0.9384;0.094263411;0.012830323;0.068602735;0.094263424;0.012830337;0.068602751;0.100453559;0.100453582; 
0.9382;0.094241297;0.012824899;0.068591529;0.094241299;0.012824928;0.068591442;0.100429739;0.100429655; 
0.938;0.094219184;0.012819505;0.068580174;0.094219175;0.012819521;0.068580132;0.100405785;0.100405729; 
0.9378;0.094197041;0.012814081;0.068568849;0.094197051;0.012814115;0.068568821;0.100381877;0.100381803; 
0.9376;0.094174898;0.012808687;0.068557525;0.094174928;0.01280871;0.068557508;0.100357975;0.100357878; 
0.9374;0.094152814;0.012803322;0.0685462;0.094152806;0.012803306;0.068546193;0.100333992;0.100333953; 
0.9372;0.094130671;0.012797928;0.068534845;0.094130684;0.012797904;0.068534877;0.100309956;0.100310029; 
0.937;0.094108558;0.012792504;0.06852352;0.094108564;0.012792502;0.06852356;0.10028601;0.100286106; 
0.9368;0.094086444;0.01278705;0.068512285;0.094086443;0.012787101;0.06851224;0.100262228;0.100262183; 
0.9366;0.094064331;0.012781686;0.06850096;0.094064324;0.012781702;0.06850092;0.100238349;0.10023826; 
0.9364;0.094042188;0.012776291;0.068489635;0.094042205;0.012776304;0.068489598;0.100214395;0.100214338; 
0.9362;0.094020045;0.012770867;0.06847831;0.094020087;0.012770906;0.068478274;0.100190531;0.100190417; 
0.936;0.093997961;0.012765473;0.068466955;0.09399797;0.01276551;0.068466949;0.100166562;0.100166496; 
0.9358;0.093975878;0.012760109;0.068455601;0.093975853;0.012760115;0.068455623;0.100142534;0.100142576; 
0.9356;0.093953765;0.012754715;0.068444276;0.093953737;0.012754721;0.068444294;0.100118633;0.100118656; 
0.9354;0.093931651;0.01274932;0.06843304;0.093931622;0.012749329;0.068432965;0.100094791;0.100094736; 
0.9352;0.093909508;0.012743986;0.068421566;0.093909507;0.012743937;0.068421634;0.100070725;0.100070817; 
0.935;0.093887395;0.012738532;0.068410331;0.093887394;0.012738546;0.068410301;0.100046943;0.100046899; 
0.9348;0.093865311;0.012733168;0.068398976;0.09386528;0.012733157;0.068398967;0.100023086;0.100022981; 
0.9346;0.093843138;0.012727773;0.068387651;0.093843168;0.012727768;0.068387631;0.099999148;0.099999064; 
0.9344;0.093821055;0.012722379;0.068376267;0.093821056;0.012722381;0.068376294;0.099975067;0.099975147; 
0.9342;0.093798941;0.012716985;0.068364942;0.093798945;0.012716995;0.068364955;0.099951188;0.099951231; 
0.934;0.093776828;0.012711561;0.068353677;0.093776835;0.01271161;0.068353615;0.099927376;0.099927316; 
0.9338;0.093754685;0.012706226;0.068342203;0.093754725;0.012706226;0.068342274;0.099903333;0.099903401; 
0.9336;0.093732631;0.012700832;0.068330967;0.093732616;0.012700843;0.068330931;0.099879581;0.099879486; 
0.9334;0.093710518;0.012695468;0.068319642;0.093710508;0.012695461;0.068319586;0.099855664;0.099855572; 
0.9332;0.093688375;0.012690073;0.068308258;0.0936884;0.01269008;0.06830824;0.099831748;0.099831658; 
0.933;0.093666291;0.012684709;0.068296873;0.093666294;0.012684701;0.068296892;0.099807698;0.099807745; 
0.9328;0.093644178;0.012679315;0.068285519;0.093644187;0.012679322;0.068285543;0.099783759;0.099783833; 
0.9326;0.093622065;0.012673891;0.068274254;0.093622082;0.012673945;0.068274192;0.099759969;0.099759921; 
0.9324;0.093599981;0.012668586;0.06826278;0.093599977;0.012668569;0.06826284;0.099735956;0.099736009; 
0.9322;0.093577838;0.012663162;0.068251514;0.093577873;0.012663193;0.068251486;0.099712136;0.099712099; 
0.932;0.093555755;0.012657797;0.06824016;0.09355577;0.012657819;0.068240131;0.09968825;0.099688188; 
0.9318;0.093533671;0.012652433;0.068228775;0.093533667;0.012652446;0.068228774;0.099664356;0.099664278; 
0.9316;0.093511558;0.012647069;0.06821742;0.093511565;0.012647075;0.068217416;0.099640454;0.099640369; 
0.9314;0.093489444;0.012641704;0.068206036;0.093489464;0.012641704;0.068206056;0.099616419;0.09961646; 
0.9312;0.093467391;0.01263631;0.068194771;0.093467363;0.012636334;0.068194695;0.099592644;0.099592552; 
0.931;0.093445248;0.012630975;0.068183267;0.093445263;0.012630966;0.068183332;0.099568579;0.099568644; 
0.9308;0.093423164;0.012625581;0.068172002;0.093423164;0.012625598;0.068171968;0.099544796;0.099544737; 
0.9306;0.09340108;0.012620187;0.068160647;0.093401066;0.012620232;0.068160602;0.099520932;0.099520831; 
0.9304;0.093378997;0.012614882;0.068149233;0.093378968;0.012614866;0.068149235;0.099496993;0.099496925; 
0.9302;0.093356884;0.012609488;0.068137878;0.093356871;0.012609502;0.068137866;0.099473107;0.099473019; 
0.93;0.09333477;0.012604123;0.068126494;0.093334775;0.012604139;0.068126496;0.099449094;0.099449114; 
0.9298;0.093312687;0.012598789;0.068115079;0.093312679;0.012598777;0.068115124;0.099425125;0.09942521; 
0.9296;0.093290573;0.012593424;0.068103695;0.093290584;0.012593416;0.068103751;0.099401224;0.099401306; 
0.9294;0.09326849;0.01258803;0.0680924;0.09326849;0.012588057;0.068092376;0.099377464;0.099377402; 
0.9292;0.093246406;0.012582696;0.068081015;0.093246396;0.012582698;0.068081;0.099353555;0.099353499; 
0.929;0.093224293;0.012577331;0.068069661;0.093224304;0.012577341;0.068069622;0.099329706;0.099329597; 
0.9288;0.09320218;0.012571937;0.068058246;0.093202211;0.012571984;0.068058243;0.099305767;0.099305695; 
0.9286;0.093180126;0.012566662;0.068046832;0.09318012;0.012566629;0.068046862;0.099281716;0.099281794; 
0.9284;0.093158013;0.012561268;0.068035448;0.093158029;0.012561275;0.06803548;0.099257837;0.099257893; 
0.9282;0.093135929;0.012555933;0.068024063;0.093135939;0.012555921;0.068024096;0.099233973;0.099233993; 
0.928;0.093113846;0.012550509;0.068012768;0.09311385;0.012550569;0.068012711;0.099210139;0.099210094; 
0.9278;0.093091762;0.012545174;0.068001354;0.093091761;0.012545219;0.068001324;0.099186252;0.099186195; 
0.9276;0.093069649;0.01253984;0.067989939;0.093069673;0.012539869;0.067989936;0.099162373;0.099162296; 
0.9274;0.093047595;0.012534535;0.067978555;0.093047586;0.01253452;0.067978546;0.099138449;0.099138398; 
0.9272;0.093025482;0.0125292;0.067967111;0.0930255;0.012529172;0.067967155;0.099114406;0.099114501; 
0.927;0.093003428;0.012523836;0.067955756;0.093003414;0.012523826;0.067955762;0.099090564;0.099090604; 
0.9268;0.092981345;0.012518531;0.067944312;0.092981329;0.012518481;0.067944368;0.09906664;0.099066707; 
0.9266;0.092959261;0.012513107;0.067933047;0.092959244;0.012513136;0.067932972;0.09904291;0.099042811; 
0.9264;0.092937178;0.012507773;0.067921603;0.092937161;0.012507793;0.067921575;0.099018979;0.099018916; 
0.9262;0.092915064;0.012502408;0.067910218;0.092915078;0.012502451;0.067910176;0.0989951;0.098995021; 
0.926;0.09289301;0.012497103;0.067898804;0.092892995;0.01249711;0.067898775;0.098971221;0.098971127; 
0.9258;0.092870897;0.012491769;0.06788736;0.092870914;0.01249177;0.067887374;0.0989472;0.098947233; 
0.9256;0.092848814;0.012486404;0.067875945;0.092848833;0.012486431;0.06787597;0.098923299;0.09892334; 
0.9254;0.09282673;0.012481129;0.067864501;0.092826753;0.012481094;0.067864565;0.09889939;0.098899448; 
0.9252;0.092804647;0.012475735;0.067853236;0.092804673;0.012475757;0.067853159;0.098875615;0.098875556; 
0.925;0.092782623;0.01247043;0.067841762;0.092782594;0.012470422;0.067841751;0.098851699;0.098851664; 
0.9248;0.092760509;0.012465066;0.067830378;0.092760516;0.012465087;0.067830342;0.098827849;0.098827773; 
0.9246;0.092738456;0.012459761;0.067818963;0.092738439;0.012459754;0.067818931;0.098803993;0.098803883; 
0.9244;0.092716312;0.012454397;0.067807519;0.092716362;0.012454422;0.067807519;0.098780046;0.098779993; 
0.9242;0.092694259;0.012449062;0.067796075;0.092694286;0.012449091;0.067796105;0.098756041;0.098756104; 
0.924;0.092672175;0.012443757;0.067784631;0.092672211;0.012443761;0.067784689;0.098732162;0.098732215; 
0.9238;0.092650151;0.012438423;0.067773336;0.092650137;0.012438432;0.067773273;0.098708417;0.098708327; 
0.9236;0.092628068;0.012433088;0.067761892;0.092628063;0.012433104;0.067761854;0.09868453;0.098684439; 
0.9234;0.092606014;0.012427753;0.067750478;0.09260599;0.012427778;0.067750434;0.098660614;0.098660552; 
0.9232;0.092583901;0.012422419;0.067739034;0.092583917;0.012422452;0.067739013;0.098636772;0.098636665; 
0.923;0.092561817;0.012417114;0.06772759;0.092561846;0.012417128;0.06772759;0.098612855;0.098612779; 
0.9228;0.092539764;0.012411809;0.067716145;0.092539775;0.012411804;0.067716166;0.098588879;0.098588894; 
0.9226;0.09251765;0.012406474;0.067704701;0.092517704;0.012406482;0.06770474;0.098564926;0.098565009; 
0.9224;0.092495656;0.01240114;0.067693376;0.092495635;0.012401161;0.067693313;0.098541203;0.098541125; 
0.9222;0.092473543;0.012395775;0.067681932;0.092473566;0.012395841;0.067681884;0.098517346;0.098517241; 
0.922;0.092451489;0.0123905;0.067670518;0.092451498;0.012390522;0.067670453;0.098493467;0.098493358; 
0.9218;0.092429435;0.012385225;0.067659044;0.09242943;0.012385204;0.067659021;0.098469581;0.098469475; 
0.9216;0.092407382;0.012379891;0.0676476;0.092407363;0.012379888;0.067647588;0.098445672;0.098445593; 
0.9214;0.092385298;0.012374556;0.067636126;0.092385297;0.012374572;0.067636153;0.098421636;0.098421711; 
0.9212;0.092363215;0.012369251;0.067624712;0.092363232;0.012369258;0.067624717;0.098397787;0.09839783; 
0.921;0.092341191;0.012363917;0.067613357;0.092341167;0.012363944;0.067613279;0.098374027;0.09837395; 
0.9208;0.092319077;0.012358642;0.067601794;0.092319103;0.012358632;0.067601839;0.098350029;0.09835007; 
0.9206;0.092297024;0.012353307;0.067590439;0.09229704;0.012353321;0.067590399;0.098326239;0.09832619; 
0.9204;0.09227497;0.012348032;0.067578965;0.092274978;0.012348011;0.067578956;0.098302382;0.098302311; 
0.9202;0.092252886;0.012342697;0.067567521;0.092252916;0.012342702;0.067567512;0.098278503;0.098278433; 
0.92;0.092230833;0.012337422;0.067556047;0.092230855;0.012337394;0.067556067;0.098254482;0.098254555; 
0.9198;0.092208779;0.012332088;0.067544573;0.092208794;0.012332087;0.06754462;0.098230596;0.098230678; 
0.9196;0.092186695;0.012326723;0.067533219;0.092186735;0.012326782;0.067533172;0.098206843;0.098206802; 
0.9194;0.092164642;0.012321478;0.067521655;0.092164676;0.012321477;0.067521722;0.098182875;0.098182925; 
0.9192;0.092142618;0.012316144;0.067510301;0.092142617;0.012316174;0.06751027;0.098159108;0.09815905; 
0.919;0.092120564;0.012310839;0.067498827;0.09212056;0.012310871;0.067498817;0.098135266;0.098135175; 
0.9188;0.092098481;0.012305534;0.067487383;0.092098503;0.01230557;0.067487363;0.098111402;0.098111301; 
0.9186;0.092076457;0.012300289;0.067475879;0.092076447;0.01230027;0.067475907;0.098087336;0.098087427; 
0.9184;0.092054373;0.012294984;0.067464405;0.092054391;0.012294971;0.06746445;0.098063479;0.098063553; 
0.9182;0.092032349;0.012289649;0.067453051;0.092032337;0.012289673;0.067452991;0.098039742;0.098039681; 
0.918;0.092010295;0.012284404;0.067441457;0.092010282;0.012284376;0.06744153;0.098015714;0.098015809; 
0.9178;0.091988242;0.01227907;0.067430103;0.091988229;0.01227908;0.067430068;0.097991984;0.097991937; 
0.9176;0.091966158;0.012273765;0.067418659;0.091966177;0.012273786;0.067418605;0.097968142;0.097968066; 
0.9174;0.091944105;0.01226846;0.067407155;0.091944125;0.012268492;0.06740714;0.097944248;0.097944195; 
0.9172;0.091922081;0.012263185;0.067395651;0.091922073;0.0122632;0.067395674;0.097920287;0.097920325; 
0.917;0.091900057;0.01225794;0.067384177;0.091900023;0.012257909;0.067384206;0.09789637;0.097896456; 
0.9168;0.091877943;0.012252575;0.067372793;0.091877973;0.012252618;0.067372736;0.097872663;0.097872587; 
0.9166;0.09185589;0.01224736;0.0673612;0.091855924;0.012247329;0.067361265;0.097848649;0.097848719; 
0.9164;0.091833836;0.012241995;0.067349845;0.091833876;0.012242041;0.067349793;0.097824934;0.097824851; 
0.9162;0.091811842;0.01223675;0.067338371;0.091811828;0.012236755;0.067338319;0.097801048;0.097800984; 
0.916;0.091789758;0.012231475;0.067326838;0.091789781;0.012231469;0.067326844;0.097777183;0.097777118; 
0.9158;0.091767734;0.0122262;0.067315394;0.091767735;0.012226184;0.067315367;0.097753364;0.097753252; 
0.9156;0.091745651;0.012220895;0.06730386;0.091745689;0.012220901;0.067303888;0.097729328;0.097729386; 
0.9154;0.091723627;0.012215561;0.067292476;0.091723645;0.012215618;0.067292408;0.097705568;0.097705521; 
0.9152;0.091701633;0.012210375;0.067280883;0.0917016;0.012210337;0.067280927;0.097681585;0.097681657; 
0.915;0.091679579;0.012205011;0.067269498;0.091679557;0.012205057;0.067269444;0.0976579;0.097657793; 
0.9148;0.091657496;0.012199736;0.067258024;0.091657514;0.012199777;0.067257959;0.097634035;0.09763393; 
0.9146;0.091635501;0.012194491;0.067246491;0.091635472;0.012194499;0.067246473;0.097610179;0.097610067; 
0.9144;0.091613388;0.012189186;0.067235017;0.091613431;0.012189223;0.067234986;0.097586307;0.097586205; 
0.9142;0.091591364;0.012183941;0.067223483;0.091591391;0.012183947;0.067223497;0.097562301;0.097562344; 
0.914;0.091569311;0.012178665;0.06721198;0.091569351;0.012178672;0.067212007;0.097538415;0.097538483; 
0.9138;0.091547287;0.01217342;0.067200446;0.091547312;0.012173398;0.067200515;0.097514528;0.097514622; 
0.9136;0.091525292;0.012168115;0.067189062;0.091525273;0.012168126;0.067189021;0.097490858;0.097490763; 
0.9134;0.091503209;0.01216284;0.067177558;0.091503236;0.012162855;0.067177526;0.097466949;0.097466903; 
0.9132;0.091481185;0.012157595;0.067166024;0.091481199;0.012157584;0.06716603;0.097443114;0.097443045; 
0.913;0.091459161;0.01215232;0.06715455;0.091459162;0.012152315;0.067154532;0.097419265;0.097419187; 
