0.0518;0.0046177;3.92E-05;0.00453933;0.00461779;3.95E-05;0.00453873;0.17213
0.052;0.00463582;4.00E-05;0.0045559;0.00463577;3.98E-05;0.0045561;0.172112
0.0522;0.00465385;4.02E-05;0.00457346;0.00465375;4.01E-05;0.00457347;0.172093
0.0524;0.0046717;4.04E-05;0.00459089;0.00467173;4.04E-05;0.00459084;0.172075
0.0526;0.00468943;4.06E-05;0.00460821;0.00468972;4.08E-05;0.0046082;0.172057
0.0528;0.00470704;4.03E-05;0.00462651;0.0047077;4.11E-05;0.00462557;0.172039
0.053;0.00472564;4.16E-05;0.00464242;0.00472569;4.14E-05;0.00464293;0.172021
0.0532;0.00474409;4.18E-05;0.00466045;0.00474367;4.17E-05;0.00466029;0.172002
0.0534;0.00476128;4.15E-05;0.00467833;0.00476166;4.20E-05;0.00467765;0.171984
0.0536;0.00477946;4.22E-05;0.00469499;0.00477965;4.23E-05;0.00469501;0.171966
0.0538;0.00479755;4.25E-05;0.00471261;0.00479764;4.26E-05;0.00471237;0.171948
0.054;0.00481547;4.27E-05;0.00473013;0.00481564;4.30E-05;0.00472973;0.171929
0.0542;0.00483323;4.29E-05;0.0047475;0.00483363;4.33E-05;0.00474708;0.171911
0.0544;0.00485197;4.36E-05;0.00476476;0.00485162;4.36E-05;0.00476444;0.171893
0.0546;0.0048695;4.38E-05;0.00478187;0.00486962;4.39E-05;0.00478179;0.171875
0.0548;0.00488797;4.46E-05;0.00479888;0.00488762;4.42E-05;0.00479914;0.171857
0.055;0.0049063;4.53E-05;0.00481575;0.00490561;4.46E-05;0.00481649;0.171838
0.0552;0.00492344;4.49E-05;0.00483357;0.00492361;4.49E-05;0.00483384;0.17182
0.0554;0.00494153;4.51E-05;0.00485128;0.00494161;4.52E-05;0.00485119;0.171802
0.0556;0.00495947;4.53E-05;0.00486886;0.00495961;4.55E-05;0.00486854;0.171784
0.0558;0.00497836;4.66E-05;0.00488525;0.00497762;4.59E-05;0.00488588;0.171765
0.056;0.0049961;4.62E-05;0.00490361;0.00499562;4.62E-05;0.00490323;0.171747
0.0562;0.00501365;4.64E-05;0.0049208;0.00501362;4.65E-05;0.00492057;0.171729
0.0564;0.00503216;4.71E-05;0.00493788;0.00503163;4.69E-05;0.00493791;0.171711
0.0566;0.00504947;4.73E-05;0.00495484;0.00504964;4.72E-05;0.00495526;0.171692
0.0568;0.00506771;4.75E-05;0.00497275;0.00506765;4.75E-05;0.0049726;0.171674
0.057;0.0050858;4.77E-05;0.00499051;0.00508566;4.79E-05;0.00498993;0.171656
0.0572;0.0051038;4.83E-05;0.00500711;0.00510367;4.82E-05;0.00500727;0.171638
0.0574;0.00512165;4.85E-05;0.00502464;0.00512168;4.85E-05;0.00502461;0.171619
0.0576;0.00513939;4.87E-05;0.00504201;0.00513969;4.89E-05;0.00504194;0.171601
